PostID,Username,PostDate,PostContent,PostTitle,PostURL,URL_Source
https://bitcointalk.org/index.php?topic=5445357.0#10,348Judah,"March 18, 2023, 02:17:36 PM","Maybe he's yet to discover the meaning behind a decentr network like bitcoin, how can he oush forward to leae the request for a ban on bitcoin? Who will create the ban? how will they? They can ban other cryptocurrencies from existing since they were centralized but on these he can't achieve a successful attempts because he's too small to do so and even the government couldn't, that's why he needs to think well about what a decentralized network means before making noise around appealing for ban, many have attempted such before and failed.","Re: EU Lawmaker Johan Van Overtveldt Compares Crypto To Drugs, Calls For Ban",https://bitcointalk.org/index.php?topic=5445357.msg61935329#msg61935329,https://bitcointalk.org/index.php?topic=5445357.0
https://bitcointalk.org/index.php?topic=5445357.0#11,Ever-young,"March 18, 2023, 02:19:23 PM","To me all this influencer and government agencies are just against crypto because they don't have control over it and to benefit from it they need regulate it and when it's been regulated maybe a financial minister for all crypto currency affairs will be appointed 😂
Just so crazy, they will never know when to stop accusing crypto for their failure and incompetency. But sorry to shock them they more they try to push their blame over to crypto the stronger the crypto community is becoming.

Quote from: LoyceMobile on March 18, 2023, 02:01:43 PM
Banks are in crisis because they are the problem.

A problem they will never admit to, or will I say they are too blind to see their own problem.","Re: EU Lawmaker Johan Van Overtveldt Compares Crypto To Drugs, Calls For Ban",https://bitcointalk.org/index.php?topic=5445357.msg61935339#msg61935339,https://bitcointalk.org/index.php?topic=5445357.0
https://bitcointalk.org/index.php?topic=5445357.0#12,The Sceptical Chymist,"March 18, 2023, 02:21:22 PM","This fucknut's comments are obviously illogical and inflammatory, but the sad thing is that this is what people are going to read and there's not going to be a counter-opinion presented.  Politicians and those in power have the ear of the press and the pissants in crypto who know this guy is full of shit don't.

The Winklevoss twins or the CEOs of any of the big exchanges ought to hold their own press conference as a sort of debate.  When people only hear one side of the story (and it sounds like he's just grandstanding on his own), most are too lazy and/or indifferent to look into things any further and so laws like this can just pass without any opposition.

What a motherfucker.","Re: EU Lawmaker Johan Van Overtveldt Compares Crypto To Drugs, Calls For Ban",https://bitcointalk.org/index.php?topic=5445357.msg61935354#msg61935354,https://bitcointalk.org/index.php?topic=5445357.0
https://bitcointalk.org/index.php?topic=5445357.0#13,Darker45,"March 18, 2023, 02:37:03 PM","He's barking at the wrong tree. I have to admit that this man's crazy ideas may not appear insane and illogical to some, but it's only because this is something that we can easily observe among us in many aspects of life.

The current banking system is rotten and unsustainable. Without employing shady means, it simply can't last long. But when it finally collapses, the blame is directed at something else. They are quick to raise pointing fingers at alternatives. Rather than inward evaluation, they are quickly scanning for any disruptive force outside.

Speaking of drugs, a very common initiative or perhaps one of the main approaches to curb its spread here in my country is surprise drug testing. I can liken this to Van Overtveldt's absurdity. In all honesty, that doesn't address the problem. It barks the wrong tree.","Re: EU Lawmaker Johan Van Overtveldt Compares Crypto To Drugs, Calls For Ban",https://bitcointalk.org/index.php?topic=5445357.msg61935448#msg61935448,https://bitcointalk.org/index.php?topic=5445357.0
https://bitcointalk.org/index.php?topic=5445357.0#14,DeathAngel,"March 18, 2023, 04:53:26 PM","They’re scared aren’t they!

Every time these people open their mouths, all I see is fear. The fiat system is unravelling, you can’t taper a ponzi. Banks are collapsing & all they can do to try & fix it is more QE. Money printer go brrrrr.

Bitcoin is going to eat investor capital over the next two decades. It’s really interesting to be alive to witness tgis happen (obviously even better to profit on it).","Re: EU Lawmaker Johan Van Overtveldt Compares Crypto To Drugs, Calls For Ban",https://bitcointalk.org/index.php?topic=5445357.msg61936359#msg61936359,https://bitcointalk.org/index.php?topic=5445357.0
https://bitcointalk.org/index.php?topic=5445357.0#15,LoyceMobile,"March 18, 2023, 05:27:57 PM",Did he forget banks collapsed long before Bitcoin existed?,"Re: EU Lawmaker Johan Van Overtveldt Compares Crypto To Drugs, Calls For Ban",https://bitcointalk.org/index.php?topic=5445357.msg61936562#msg61936562,https://bitcointalk.org/index.php?topic=5445357.0
https://bitcointalk.org/index.php?topic=5445357.0#16,tjtonmoy,"March 18, 2023, 05:48:08 PM","This is just another lame excuse in order to bring down something they can't control. Who says Bitcoin has no economic or social value? For personal use or used by Government, both holds a great impact when in comes to economy.
It's not helping the economy directly because it's not a legal currency, but indirectly it is doing a great job. Governments are unable to provide jobs, while bitcoin is giving a great opportunity to those unemployed people.
Just because they can't control it makes it bad, and when they adapt to BTC it will be the best thing in the world to them. Such hypocrites.","Re: EU Lawmaker Johan Van Overtveldt Compares Crypto To Drugs, Calls For Ban",https://bitcointalk.org/index.php?topic=5445357.msg61936683#msg61936683,https://bitcointalk.org/index.php?topic=5445357.0
https://bitcointalk.org/index.php?topic=5445357.0#17,jrrsparkles,"March 18, 2023, 06:44:59 PM","Generally people can't accept their mistakes so they will look for someone to put the blame so they can feel ease, banks are the only reason for the banking crisis cause they printed lot of money now the value of money is getting lower and lower, some banks even called for bankruptcy but how they can point towards bitcoin or cryptocurrency for their own mistakes.

Or someone with no common sense will comment like this to create some attention for their political benefits and nothing really beneficial for the people.","Re: EU Lawmaker Johan Van Overtveldt Compares Crypto To Drugs, Calls For Ban",https://bitcointalk.org/index.php?topic=5445357.msg61936983#msg61936983,https://bitcointalk.org/index.php?topic=5445357.0
https://bitcointalk.org/index.php?topic=5445357.0#18,NotATether,"March 18, 2023, 06:52:31 PM","How does banning crypto fix banks??

Quote from: LoyceMobile on March 18, 2023, 05:27:57 PM
Did he forget banks collapsed long before Bitcoin existed?

Banks can never be fixed, unless you change their business model to something besides ""fractional reserve"", and also the obsolete infrastructure which they have been sitting on for several decades.","Re: EU Lawmaker Johan Van Overtveldt Compares Crypto To Drugs, Calls For Ban",https://bitcointalk.org/index.php?topic=5445357.msg61937023#msg61937023,https://bitcointalk.org/index.php?topic=5445357.0
https://bitcointalk.org/index.php?topic=5445357.0#19,justdimin,"March 19, 2023, 07:20:23 AM","Quote from: Bitcoinmoon12 on March 18, 2023, 08:20:28 AM
Former Belgian Finance Minister and Member of the European Parliament (EP), Johan Van Overtveldt, has called for a ban on cryptocurrencies to ease the current banking crisis. In a tweet on his personal account, Van Overtveldt stated that the crypto asset industry “does not bring any economic or social value.” CoinDesk reported that his comments were made as the EP prepares to vote on regulations regarding crypto activities.
Lol, these people have absolutely no idea how any of this work do they? I mean it is really funny to me that they would be considering to ban bitcoin at a time when many people are avoiding banks and going into bitcoin because they trust bitcoin more than they trust these banks.

I get that they want people to go back to banking, because that way there would be a lot of money in the banks and they wouldn't crash, that is what they believe in and that is why banning bitcoin makes sense for them. But the reality is that we are not going to see that happen because you can't ban bitcoin, you can ban the use of it, but you can't ban it because we will just use p2p and still continue.","Re: EU Lawmaker Johan Van Overtveldt Compares Crypto To Drugs, Calls For Ban",https://bitcointalk.org/index.php?topic=5445357.msg61939266#msg61939266,https://bitcointalk.org/index.php?topic=5445357.0
https://bitcointalk.org/index.php?topic=5445357.0#20,tbct_mt2,"March 19, 2023, 07:29:30 AM","Quote from: justdimin on March 19, 2023, 07:20:23 AM
Lol, these people have absolutely no idea how any of this work do they? I mean it is really funny to me that they would be considering to ban bitcoin at a time when many people are avoiding banks and going into bitcoin because they trust bitcoin more than they trust these banks.
If they can not successfully improve their bank system and fix it, they will have to find alternatives to indirectly protect their rotten bank system. They have to build up as many barriers as possible in order to prevent as many people changing from bank system to Bitcoin transactions or cryptocurrency transactions.

I don't think they will succeed completely but some people who naively belief in what they saw, what they heard will be against Bitcoin and cryptocurrencies. Some people in society will co-use bank system, Bitcoin and cryptocurrency because fact is we can not exclude bank transfers in our lives. Many activities and payments must be done by bank system.

Quote
I get that they want people to go back to banking, because that way there would be a lot of money in the banks and they wouldn't crash
Bank runs come and go and will return. Each time it will cause bank collapses but it won't change how society need bank and use it. However, I don't think any impact from banning Bitcoin or cryptocurrency to prevent bank collapse. It happened in the past when there was no blockchain, no Bitcoin, no cryptocurrency and banks collapsed by their dead weakness.","Re: EU Lawmaker Johan Van Overtveldt Compares Crypto To Drugs, Calls For Ban",https://bitcointalk.org/index.php?topic=5445357.msg61939285#msg61939285,https://bitcointalk.org/index.php?topic=5445357.0
