PostID,Username,PostDate,PostContent,PostTitle,PostURL,URL_Source
https://bitcointalk.org/index.php?topic=5444851.0#10,Godday,"March 14, 2023, 04:16:48 PM","Everyone has been in a phase where they feel they are in the last queue in the development of bitcoin or cryptocurrency.  Hopefully their people they are too late to invest.  I started getting to know cryptocurrency in 2018 and at that time I already thought that I was too late to invest.  Then look at what happened now?  Compare how much BTC or altcoin was worth at that time to the current price.  Several cryptocurrencies have hit the ATH in 2020 and 2021. I honestly regret that I once unfollowed the crypto world thinking it was too late.  Currently I have about $3,000 in various types of portfolios and I'm sure in the next 3 to 4 years I will get some profit from them",Re: How do you feel when people tells their story on bitcoin,https://bitcointalk.org/index.php?topic=5444851.msg61912570#msg61912570,https://bitcointalk.org/index.php?topic=5444851.0
https://bitcointalk.org/index.php?topic=5444851.0#11,bitzizzix,"March 14, 2023, 04:41:19 PM","If you read the great stories about their involvement in bitcoin in this forum, I think that is a stark reality because they learned a lot and added to their knowledge while here. Because this is where we can learn and also gain knowledge about bitcoin and other cryptocurrencies, and also teach and provide the best information in terms of profit.
but you also have to know because out there there are still many investors who experience losses, and that's because they don't get a useful space for them to have enough knowledge about bitcoin and do it without knowledge that makes them wrong and lose.
and I don't think it's ever too late to get involved with bitcoin, because bitcoin is the future and also the best long term in terms of profits and also to minimize losses. So do it as long as you have the desire before repeating the delay and regretting it again, and study everything well and don't be lazy to read before getting involved.",Re: How do you feel when people tells their story on bitcoin,https://bitcointalk.org/index.php?topic=5444851.msg61912711#msg61912711,https://bitcointalk.org/index.php?topic=5444851.0
https://bitcointalk.org/index.php?topic=5444851.0#12,kryptqnick,"March 14, 2023, 04:45:53 PM","I believe it depends on a person. We all have different vices, but jealousy isn't one of mine. So I don't feel sorry that I didn't get in on Bitcoin early, and I don't regret any of mine Bitcoin-related decisions. I'm happy to read successful stories of others, I'm glad that some people knew how to do it right and managed to benefit greatly from that. Also, I feel like I'm a risk-averse person, so I probably would not have risked investing in Bitcoin early on and not selling the minute it starts costing something significant. I did, after all, invest in Ethereum at $16, but I sold at $300. So it would have been similar with Bitcoin, even if I managed to invest in the first place.",Re: How do you feel when people tells their story on bitcoin,https://bitcointalk.org/index.php?topic=5444851.msg61912733#msg61912733,https://bitcointalk.org/index.php?topic=5444851.0
https://bitcointalk.org/index.php?topic=5444851.0#13,_BlackStar,"March 14, 2023, 04:54:43 PM","Not all stories shared on forum as user experience are facts, some of them are being fictitious for whatever reason. But of course there are some stories that are justifiable and I tend to believe them mainly because they are so inspiring.

To this day I really see the fact that someone who has been investing in bitcoin since 2016 has changed his economic status 180 degrees. Everything changed for him because his financial status was very good since he got to know bitcoin, but I was very touched to hear his stories and the struggle before he got to know bitcoin. I just got this story since I've known this guy in the past year.",Re: How do you feel when people tells their story on bitcoin,https://bitcointalk.org/index.php?topic=5444851.msg61912783#msg61912783,https://bitcointalk.org/index.php?topic=5444851.0
https://bitcointalk.org/index.php?topic=5444851.0#14,bosede1,"March 14, 2023, 04:56:13 PM","I don't have any regrets as far as my investment in bitcoin, I thank God been introduced to it when I was and also thankful for investing what I had and believing in the coin. Though when I hear other peoples opinion about theirs I don't argue because if you have benefited from something you won't know the value.",Re: How do you feel when people tells their story on bitcoin,https://bitcointalk.org/index.php?topic=5444851.msg61912793#msg61912793,https://bitcointalk.org/index.php?topic=5444851.0
https://bitcointalk.org/index.php?topic=5444851.0#15,serjent05,"March 14, 2023, 04:57:13 PM","Quote from: mk4 on March 14, 2023, 11:13:34 AM
Of course I should feel happy for people, but these stories got so redundant that I don't even know if the stories are real or if they're fabricating the stories just so they hopefully receive merits.

Yeah, especially the ""i help my friend, relative, neighbor to invest in Bitcoin. Though I know it is fulfilling for the mentioned parties but creating too many thread for this kind of experience is somehow redundant, I wonder why don't just they share it under the same thread or under one thread, after all, it is all about helping, teaching people to invest or learn about Bitcoin.

Personally, I feel happy for those who are successful in their Bitcoin venture and feel sorry for those who lost huge amounts of money because of scam companies.   We should be vigilant in our venture into the cryptocurrency industry, many people who participate in this industry are just waiting for the right time to trick others.",Re: How do you feel when people tells their story on bitcoin,https://bitcointalk.org/index.php?topic=5444851.msg61912799#msg61912799,https://bitcointalk.org/index.php?topic=5444851.0
https://bitcointalk.org/index.php?topic=5444851.0#16,Smartprofit,"March 14, 2023, 05:04:06 PM","Quote from: Cryptomiles1 on March 14, 2023, 10:52:45 AM
For long now I have been reading lots of interesting testimonies around the forum about their experience and achievement they made through bitcoin progress. Something very important came into me to know how do you feels whenever someone said of their investment and how it yielded and they made fortune out of it.

Do you feels your late getting involved to the industry and do you wishes to be like them, and if you were in their shoes would you be able to utilize those opportunity they got or you won't afford to bear the risk and get involved?

Lets discuss wisely and get the best from ourselves.

I have my own story about Bitcoin)))

In 2015, my friend told me about the first cryptocurrency (Bitcoin).  We sat in a cafe with him and for three hours he drew a diagram of the Bitcoin blockchain on a napkin and talked about the various features of the first cryptocurrency (including colored coins).  I was impressed, although I understood little.  In the evening, lying in bed with my girlfriend, I told her about Bitcoin. 

However, he did not impress her.  She looked at me like I was an idiot and said that my friend and I are two fools.  Then I once again tried to figure out the prospects of Bitcoin myself and saw that the price of the first cryptocurrency was constantly falling. 

This convinced me that this was not the thing to be interested in. 

So I missed the opportunity to invest early in Bitcoin (it was then worth a couple of hundred US dollars). 

And then I broke up with this girl.",Re: How do you feel when people tells their story on bitcoin,https://bitcointalk.org/index.php?topic=5444851.msg61912843#msg61912843,https://bitcointalk.org/index.php?topic=5444851.0
https://bitcointalk.org/index.php?topic=5444851.0#17,Cryptomiles1,"March 14, 2023, 06:24:37 PM","Quote from: mk4 on March 14, 2023, 11:13:34 AM
Of course I should feel happy for people, but these stories got so redundant that I don't even know if the stories are real or if they're fabricating the stories just so they hopefully receive merits.

Well as for me i do feels happy.
I don't always regret at any point because there's this adage that African do says ""When you go to bed and sleep, anytime you woke is your morning"" this means any time you got information you can utilize at that point without any regretting words of getting the information very late.
Just as you said, most of these information might be true but due to poorly presentation might make those stories fiction.",Re: How do you feel when people tells their story on bitcoin,https://bitcointalk.org/index.php?topic=5444851.msg61913269#msg61913269,https://bitcointalk.org/index.php?topic=5444851.0
https://bitcointalk.org/index.php?topic=5444851.0#18,summonerrk,"March 14, 2023, 06:29:23 PM","I know that many people were brought to cryptocurrencies by friends. I've been thinking about Bitcoin since it was worth $100. Yes, I've been in crypto currency for a very long time, and my friend introduced me to crypto like this: he helped me install a wallet on my phone, and threw me a tenth of bitcoin. Unfortunately, I did not save it then, but I am grateful to him for the rest of my life now.",Re: How do you feel when people tells their story on bitcoin,https://bitcointalk.org/index.php?topic=5444851.msg61913298#msg61913298,https://bitcointalk.org/index.php?topic=5444851.0
https://bitcointalk.org/index.php?topic=5444851.0#19,Dr.Osh,"March 14, 2023, 06:34:51 PM","Well, we should rejoice at the accomplishments that have been made by people who have amazing stories about bitcoin. if I read someone's story about bitcoin, what's more, it's an extraordinary story, then I will make that my motivation to achieve the same achievement, or even more. If I had a chance like them, I probably wouldn't be as good as them, but I'll try my best. I have heard many success stories about trading, or businesses involving bitcoin. well, I'm just taking lessons from that, and trying to do the same thing if I were in a similar position.",Re: How do you feel when people tells their story on bitcoin,https://bitcointalk.org/index.php?topic=5444851.msg61913320#msg61913320,https://bitcointalk.org/index.php?topic=5444851.0
https://bitcointalk.org/index.php?topic=5444851.0#20,imamusma,"March 14, 2023, 06:56:28 PM","Quote from: Cryptomiles1 on March 14, 2023, 10:52:45 AM
Do you feels your late getting involved to the industry and do you wishes to be like them, and if you were in their shoes would you be able to utilize those opportunity they got or you won't afford to bear the risk and get involved?
Despite the fact that I am not as fortunate as an early adopter or big investor in bitcoin, I tend to feel grateful that I am here for bitcoin. I'm not as rich as they are, that's true because I'm not here with a strong economic background to be a big bitcoin investor.

I'm sure I'm not too late, but I doubt very much that I failed to understand that bitcoin today is really higher than I imagined at the beginning of my introduction. Of course I wish I could be as lucky as them but I have to recognize that there is a certain level set for me even if it's not the way I want it to be. The conclucion is the same, I want to take advantage of opportunities and I want to get better at bitcoin like most people.",Re: How do you feel when people tells their story on bitcoin,https://bitcointalk.org/index.php?topic=5444851.msg61913420#msg61913420,https://bitcointalk.org/index.php?topic=5444851.0
